index,title,abstract_cleaned 
208,Kontrol Ultrasonic Rangefinder dan Pergerakan Robot Pemadam Api Menggunakan Fuzzy Logic,robot rupa salah satu teknologi mati beberapa tahun akhir manfaat robot sering kali temu bidang industri banyak bantu kerja manusia itu kembang robotrobot bantu selesai misi medan bahaya robot jinak bom robot madam api robot madam api rupa robot dapat perhati perintah indonesia kembang kontes robot madam api indonesia krpai rupa dukung perintah hadap mahasiswa universitas kembang robot madam api rancang teliti sensor ultrasonic bagai kur jarak uvtron bagai deteksi api photodioda beda warna lantai sistem gera robot laku cari api metode fuzzy logic diri dua input output input kontroler fuzzy rupa data sensor ultrasonic depan kanan sedang outputnya rupa cepat motor kanan kiri robot ujicoba hadap kontroller fuzzy laku kondisi beda robot alami error motor kanan besar motor kiri besar sedang uji robot cari madam api dapat tingkat prosentase hasil besar guna fuzzy logic bagai kontroller mampu buat robot gerak stabil responsif hindar halang gera
209,"ANALISA JARINGAN IPV4 DAN IPV6 PADA LOCAL AREA NETWORK (LAN) DENGAN SISTEM TUNNELING 

(Studi Kasus : Teknik Informatika Universitas Trunojoyo Madura)",terap sistem tunneling suatu jaring rupa salah satu cara integrasi jaring ipv jaring ipv sistem tunnel pakai implementasi teliti adalah tunnel ipv over ipv tunnel ipv over ipv mana dua banding nilai quality of service qos parameter ukur cepat upload download delay paket loss troughput juga jitter ambil data laku upload file client server download file client seirver guna aplikasi network analyzer wireshark terap sistem tunneling lab padu teknik informatika universitas trunojoyo madura beberapa simpul pada upload file qos jaring ipv over ipv lebih bagus jaring ipv over ipv bukti nilai delay paket loss jitter ipv over ipv lebih tinggi sedang nilai troughputnya lebih rendah ipv over ipv pada saat download file qos jaring ipv over ipv lebih bagus jaring ipv over ipv bukti nilai delay paket loss jitter ipv over ipv lebih tinggi sedang nilai troughputnya lebih rendah ipv over ipv
210,RANCANG BANGUN DATA CENTER UKM (USAHA KECIL MENENGAH) MENGGUNAKAN SISTEM TERDISTRIBUSI DATABASE ORACLE BERBASIS E-COMMERCE,ukm usaha kecil tengah giat ekonomi laku orang rumah tangga maupun suatu badan tuju produksi barang jasa niaga cara komersial ada bawah awas dinas perintah bantu ukm laku pasar jual ialah buah sistem jual online bas ecommerce guna catat transaksi jual mampu hasil informasiinformasi butuh sistem dapat akses kapan mana mampu hasil informasi jual cara otomatis butuh pusat data data center bagai wadah dukung efektif sistem laku pengolahaan administrasi data data center jadi media pusat data hubung akses ukm dinas perintah distribusi data informasi dukung kembang konsep data center guna sistem distribusi data center masingmasing ukm sistem distribusi milik untung liput awas distribusi reability availability cepat pemprosesan query dimplementasikan bangun data center guna sistem distribusi dinas perintah selaku taung ukm bantu tahu informasi baru baik informasi ubah data maupun jual produk dari ukm
211,"PENGELOMPOKAN INDUSTRI KECIL MENENGAH DALAM PENGGUNAAN TEKNOLOGI INFORMASI MENGGUNAKAN METODE K-MEDOID

(STUDI KASUS : INDUSTRI KECIL MENENGAH BATIK DAN JAMU KABUPATEN BANGKALAN MADURA)",industri kecil tengah ikm rupa salah satu bentuk usaha kecil tengah ukm mampu bantu tumbuh ekonomi nasional regional ketat saing pasar banyak jumlah ikm pengaruh tingkat pasar manfaat ti ikm bantu luas tingkat pasar ti jadi salah satu akses ikm kembang usaha peran ti ikm makin penting saat pasuk era informasi manfaat ti ikm kabupaten bangkal kurang manfaat karena minim tahu ti teliti laku kelompok clustering rupa metode data mining bagi data dalam kelompokkelompok punya objek karakteristik sama tingkat ti ikm laku kelompok dasar kriteria ti guna metode kmedoid guna distance measure manhattan euclidean canberra distance memvalidasi data proses clustering guna davies bouldin index dbi makin kecil nilai dbi makin baik kualitas cluster
212,Aplikasi Penerjemah Dari Bahasa Indonesia Ke Bahasa Madura Dengan Menggunakan Metode Rule Based,sedikit tahu minim pola lestari bahasa madura bahasa sebut kurang jaga kelestarianya sebut proses globalisassi urbanisasi potensi picu jadi asimilasi akulturasi budaya utama daerah kota sebut picu bentuk bahasa baru bahasa gaul lebih suka utama kalang pemuda juga muncul sekolah nasional internasional wajib siswa komunikasi bahasa asing perlu pola ajar lebih efektif bahasa madura tetap jaga lestari salah satu buat aplikasi terjemah bahasa indonesia bahasa madura guna metode rule based aplikasi juga buat bagai salah satu sebar kenal bahasa madura masyarakat luar madura bahasa madura tetap jaga lestari karena aplikasi terjemah mampu terjemah bahasa indonesia bahasa madura baik kata kunci kamus lengkap bahasa madura enhanced confix stripping stemmer rule based
213,IMPLEMENTASI DAN ANALISIS QUALITY OF SERVICE JARINGAN LAN DAN VLAN TRUNKING PADA LAB TERPADU UTM,vlan rupa buah cara pecah jaring jadi beberapa jaring segmen lebih kecil tuju vlan untuk kecil jumlah traffic broadcast masingmasing subnet vlan untuk atas kurang lan alatalat jaring kurang efisien ada beberapa mode vlan salah satu mode trunking mana mode trunk punya cepat sangat tinggi sd mbps mode trunk dapat hubung bebrapa vlan beda konsep vlan trunking banyak guna masyarakat maupun usaha tugas akhir laku analisis quality of service jaring lan vlan trunking lab padu utm hasil analisis telah laku oleh bahwa jaring vlan trunking lebih unggul jaring lan lihat paramter delay jitter hampir semua nilai delay jitternya cenderung lebih kecil jaring vlan trunking sedang lihat trhoughput sini jaring lan lebih unggul pada jaingan vlan akan tetapi ada jaring beban trafik kecil sebut bukti trafik pada jaring tambah jaring vlan trunking lebih unggul pada lan packet loss sini belum dapat skala jaring ukur dalam skala kecil paket loss
214,Rancang Bangun Game Mobile Edukasi Matematika dengan Memanfaatkan Library Android Speech,smartphone bukan jadi barang mewah masyarakat indonesia umum lalu smartphone orang nikmat bagai macam hibur aplikasi putar musik buku elektronik internet game main aplikasi paling populer game game rupa media hibur murah tarik utama anakanak agam jenis game tampil tingkat sulit tantang buat game jadi aplikasi gari hampir seluruh kalang smartphone karena pada tugas akhir ta bangun buah game android mobile teliti cipta buah game nama gasing gampang aisk senang teknologi speech recognition ucap suara tuju mudah motivasi ajar matematika matematika anggap ajar sulit rumit bosan banyak didik paham salah akibat anakanak ikut enggan ajar matematika game bangun mode main single player multiplayer maksimal main mode single player main lawan sistem sedia level jumlah soal sulit berbedabeda sedang mode multiplayer main lawan main guna bluetooth bagai media inti game ini adalah main jawab soal matematika ucap angka bahasa indonesia baik benar
215,"RANCANGBANGUNSISTEMINFORMASI

AKADEMIKSEKOLAHBERBASIS WEB

 (STUDIKASUS: SMK NEGERI 6 SURABAYA)",layan guru hadap siswa pihak pihak kait walikelas bidang kurikulum kumpul nilai semester tahun sifat manual lambat bagai solusi tepat aplikasi web sistem akademik sekolah bangun atas masalah hadap segenap stakeholder sekolah ada aplikasi website pihak kurikulumwali kelas guru selesai waktu serah nilai raport kepada siswa juga batas aktivitas guru laku tugas lebih saat kumpul nilai siswasiswi kata kunci website stakeholder sistem akademik sekolah kurikulum
216,"

PERANCANGAN DAN PEMBUATAN APLIKASI PENCARIAN INFORMASI BEASISWA DENGAN MENGGUNAKAN COSINE SIMILARITY

",banyak informasi beasiswa ada internet satu sisi muncul sulit para cari beasiswa informasi beasiswa konsep sistem cari bas information retrieval ir proses cari informasi beasiswa lalu media internet bangun ir teliti guna konsep vector space model vsm kumpul data informasi beasiswa guna web crawler hasil proses crawling simpan dalam basis data aplikasi web crawler guna web crawler vietspider sama data beasiswa akan integrasi cosine similarity guna cosine similarity bentuk data beasiswa relevan satu sama butuh user dasar query yang masuk dasar hasil uji sistem dapat nilai minimal cosine similarity paling baik threshold ratarata presentase nilai fmeasure tingkat efisiensi kerja sistem capai
217,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN PENEMPATAN DAN PENILAIAN KINERJA KARYAWAN MENGGUNAKAN ALGORITMA C4.5,makin kembang usaha makin butuh butuh tenaga manusiayang produktif usaha umum beri kerja baik interaksi pihak kait salah satu konsumen wujud suatu usaha cari sumber daya manusia laksana kerja baik lama seleksi nilai kerja laku cara manual beri kriteria oleh human resource development banyak kriteria karyawan kerja cukup sulit divisi hrd seleksi karyawan baik itu seringkali ambil putus nilai cara subyektif suatu hubung antara lamar ambil putus kualitas kerja karyawan seringkali berubahubah sangat pengaruh prospek usaha depan sibuk orang manager buat tatap muka karyawan kurang saja buat awas kerja karyawan sulit laku itu buat suatu sisstem dukung putus laku nilai kerja karyawan sistem guna algoritma c guna teknik data mining buat pohon putus algoritma mulai masuk data training simpul akar pohon putus data training sampel guna bangun model classifier dalam hal pohon putus proses monitoring karyawan pantau tentu naik gaji promosi jabat
218,SISTEM PENGENALAN EKSPRESI WAJAH MENGGUNAKAN METODE MODIFIKASI TWO DIMENSIONAL LINIER DISCRIMINANT ANALYSIS (2DLDA),kenal ekspresi wajah rupa kembang kenal wajah lingkung kenal pola feature recognition teliti kenal ekspresi wajah sangat manfaat bagai bidang contoh bidang interaksi manusia komputer hal komputer nali ekspresi wajah kemudian komputer cara program laku intruksi sesuai ekspresi wajah teliti database jaffe japanese female facial expression macam ekspresi wanita jepang masingmasing ekspresi pose ukur dimensi citra x piksel teliti tuju bangun sistem kenal ekspresi wajah metode ekstraksi fitur two dimensional linear discriminant analysis modification modifikasi dlda rupa hasil kembang metode two dimensional linear discriminant analysis dlda sedang dlda kembang metode linear discriminant analysis lda sedang ukur mirip guna metode two dimensional correlation coefficient cara ali bobot training bobot testing bagi hasil akar bobot training kali bobot testing hasil uji coba dengan tingkat akurasi tinggi besar skenario sedang tingkat akurasi rendah pada skenario
219,DETEKSI LOKASI PLAT NOMOR BERBASIS OPERASI MORFOLOGI PADA KENDARAAN RODA DUA,sistem parkir laku banyak sifat catat manual pasuk area parkir guna karcis parkir bagai tanda bukti sistem sebut milik kurang tingkat benar catat nomor kendara human error pengaruh lama proses layan sistem parkir ada teliti sistem buat bi sa deteksi lokasi plat nomor operasi morfologi rupa salah satu metode fokus olah bentuk segmen suatu citra dasar hal sebut teliti tugas akhir ini buat suatu sistem deteksi lokasi plat nomor menggunnakan operasi morfologi mengunakan fungsi dilasi tebal citra erosi nipis citra opening guna buang obyek anggap bagai noise langkah pertama dalam jalan sistem input citra kemudian proses lalu tiga tahap preprocessing seleksi obyek plat nomor lanjut verifikasi posisi plat nomor output tampil lokasi posisi plat nomor suatu kendara mana tanda dang area persegi input citra dasar hasil uji coba empat skenario hasil baik skenario tiga label disk hasil deteksi posisi plat nomor sukses sedang error tidak deteksi banyak
220,"Pengenalan Pola Karakter PadaTulisan Multi Line

Berbasis Learning Vector Quantization",kenal karakter rupa kenal pola bentuk karakter huruf angka masalah muncul laku proses kenal karakter tulis bagaimana buah metode kenal nali bagai karakter tulisancitra tulis simpan bagai citra olah dapat nali karakter huruf angka citra tulis teliti tuju implementasi metode learning vector quantization kenal teks multi line proses laku nali teks multi line ada beberapa tahap preprocessing latih kenal metode learning vector quantization tahap preprocessing mulai biner hapus noise segmentasi profile projection normalisasi tahap preprocessing laku mudah latih citra tulis hasil telah laku tahap preprocessing citra tiap karakter citra tulis tahap lanjut tahap latih kenal tahap metode learning vector quantization kelompok karakter dasar kelas masingmasing oleh bobot akhir untuk kenal karakter data uji hitung jarak minimum hadap bobot akhir euclidean distance data uji tiap karakter masuk dalam masingmasing kelas dasar jarak minimum sebut coba laku kenal karakter metode learning vector quantization mampu nali citra isi citra belum latih ratarata
221,PENGENALAN CITRA KARAKTER TULISAN MULTI LINE BERBASIS TEMPLATE MATCHING CORRELATION,teknologi kenal karakter rupa salah satu teknologi sangat manfaat bantu manusia hal kerja proses digitalisasi banyak laku teliti kena kenal citra karakter teliti tugas akhir terap metode template matching correlation kenal karakter lebih satu baris multi line tiga tahap utama tahap preprocessing segmentasi kenal karakter tahap preprocessing ialah tahap rubah citra jadi biner hilang noise tahap ialah segmentasi profil proyeksi segmentasi profil proyeksi laku proses potong turut baris kolom citra karakter hasil citra karakter uji template sama ukur dapat proses tahap lanjut tahap tiga kenal karakter guna metode template matching correlation hitung dekat karakter citra template citra uji cara kerja metode template matching correlation ialah cocok tiap piksel matrik citra uji citra jadi template acu dapat nilai maksimum nilai maksimum sebut jadi hasil kenal karakter tulis uji laku hadap citra variasi hingga empat baris kalimat akurasi dapat dari uji sebut cukup baik besar karakter dapat nali guna metode template matching correlation
222,"IMPLEMENTASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA MENGGUNAKAN

LAPLACIAN OF GAUSSIAN",teknologi dunia dokter makin kembang sebut mudah deteksi sakit manusia masuk sakit diabetes sakit diabetes masalah mata sebut diabetic retinopathy deteksi sakit sebut tahap awal laku laku segmentasi buluh darah teliti terap laplacian of gaussian bagai metode segmentasi tiga proses utama lain preprocessing segmentasi baik citra proses segmentasi tahap pertama preprocessing ambil citra green channel baik kontras citra contrast limited adaptive histogram equalization clahe tahap segmentasi laplacian of gaussian laplacian of gaussian punya parameter koordinat xy variansi hasil laplacian of gaussian adalah matrik mask guna konvolusi citra tahap tiga laku proses noise removal overlapping mask operasi morfologi dilasi field of view removal hasil banding citra groundtruth hitung tingkat akurasi uji laku database digital retinal images for vessel extraction drive banyak citra hasil citra segmentasi banding citra groundtruth akurasi dengan hasil baik besar untuk akurasi rendah ratarata akurasi besar citra hasil segmentasi cukup baik metode laplacian of gaussian mampu laku segmentasi dengan baik
223,OPTIMALISASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERWARNA MENGGUNAKAN MATRIK MASK OVERLAPPING,diabetic retinopathy rupa salah satu ganggu mata akibat sakit diabetes tangan dini gejala dapat akibat buta diabetic retinopathy tanda rusa buluh darah retina alami bocor timbul tumpu cair tahu gejala sakit perlu ada ecek mata dapat sakit upa cair exudates ecek sakit lebih harus laku ekstraksi buluh retina teliti laku segmentasi buluh darah retina metode diri dua tahap proses segmentasi fundus mata tahap pertama preprocessing hilang noise dgaussian low pass filtering dglpf tingkat kualitas najam citra adaptive histogram equalization ahe tahap segmentasi transformasi bottomhat hapus tepi retina mask overlapping lanjut laku hitung tingkat akurasi citra hasil segmentasi citra ground thruth uji laku database digital retinal images for vessel extraction drive banyak citra metode matrik mask overlapping mampu segmentasi baik bukti hasil akurasi segmentasi banding citra ground truth besar kata kunci segmentasi matrik mask overlapping dgaussian low pass filtering dglpf
224,PERBANDINGAN METODE SELF ORGANIZING MAPS (SOM) DENGAN PEMBOBOTAN BERBASIS RADIAL BASIS FUNCTION (RBF),sistem clustering banyak metode cluterisasi salah satu som self organizing maps teliti dekat dekat pertama pengclusteran somrbf latih data duga hasil cluster lebih baik dekat pengclusteran guna som banding metode dasar terap data asal dataset situs movielensorg nilai banding guna skenario mse bagai kondisi stop hadap running time mse bagai kondisi stop hadap epoch learning rate mse bagai kondisi stop hadap nilai mse benar mana running time sebut deteksi dekat mana lebih cepat rentang waktu ekstraksi data latih dasar hasil uji coba laku guna data terap dan cluster hasil simpul dekat pertama punya nilai mse benar lebih dekat nilai absolut mse banding dekat
225,Rancang Bangun Game Lost Bullrace Menggunakan Metode Finite State Machine (FSM),madura pulau indonesia lepas pantai timur laut jawa kenal bagai pulau milik kaya budaya banyak agam sangat nila salah satu budaya madura sangat kenal hingga manca negara karapan sapi kerap sapi rupa lomba pacu pasang sapi tarik macam kereta kayu tempat joki diri kendali jalan sapi cepat iring lagu madura sebut saronen sapi lari energik kendali joki pecut sapi karapan iring kembang teknologi cipta game angkat budaya madura karapan sapi game bangun rupa game subway surfers genre arcade and action grafis dimensi mana main bagai sapi karapan dapat hindar kejar sakera kembang dukung metode finite state machine fsm guna bantu pilih putus gerak karakter sapi laku pecah behaviour biasa atur main objek dasar state milik atur masingmasing dapat rubah state satu state lain ancang game tuju kenal karapan sapi bagai budaya madura manca negara guna inovasi upa game itu tuju hibur main bagai variasi hibur skenario tampil grafis yang tarik kata kunci kerap sapi game fsm
226,SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERBASIS SKELETON DAN PRUNNING,panca indra manusia sangat rentan hadap sakit utama indra lihat mata beberapa sakit identifikasi organ mata salah satu sakit mata diabetes diabetic retinopathy dr indikasi sakit diabetic retinopathy dr upa ketidaknormalan mata tanda ganggu rusa buluh darah kapiler jaring fungsi bagai sensor cahaya retina deteksi laku sejak dini beri tindak awat sesuai sebab identifikasi ketidaknormalan buluh darah dapat laku cara segmentasi rupa langkah mudah teliti karakteristik buluh darah retina sedia meta teliti tugas akhir segmentasi buluh darah retina diri tahap preprocessing segmentasi tahap pertama preprocessing citra laku ambil citra rgb red green blue green channel baik kontras citra contrast limited histogram equalization clahe untuk hilang noise median filter tahap dua segmentasi citra laku morphological skeleton citra pruning citra dilasi lanjut laku hitung tingkat akurasi ground truthnya uji database drive digital retinal image for vessel extraction banyak citra metode skeleton prunning mampu segmentasi baik bukti hasil akurasi segmentasi banding citra ground truth besar kata kunci segmentasi buluh darah retina sekeleton
227,Penerapan Metode Fuzzy Item Response Theory Pada E-Learning Computerized Adaptive Test (CAT),ini elearning banyak terima masyarakat dunia bukti marak implementasi elearning lembaga didik maupun industri elearning rupa suatu jenis sistem ajar mungkin bahan ajar siswa guna media internet media jaring komputer tes adaptif rupa sistem uji otomatis laku cara adaptif sesuai tingkat sulit soal mampu masingmasing uji soal beri gantung jawab soal benar salah hasil level tingkat mampu uji salah satu metode guna tes adaptif model fuzzy item response theory firt implementasi buat aplikasi tes adaptif lingkung didik dasar hasil eksperimen simpul adaptive test kembang terap fuzzy item response theory mampu tempat siswa tingkat mampu sesuai mampu nilai siswa lebih tingkat guna adaptive test banding konvensional test sebut bukti uji coba telah laku lihat hasil ratarata nilai tiap siswa nilai siswa guna adaptive test hasil lebih tingkat banding nilai siswa guna konvensional test ratarata nilai siswa guna adaptive test sedang ratarata nilai siswa guna konvensional test
228,Sistem FAQ Konsultasi Dokter Gigi Menggunakan Algoritma Winnowing dan Synonym Replacement,sehat gigi penting manusia semua orang masa kini milik waktu pergi dokter gigi rangka cegah sakit gigi lebih kronis akibat banyak orang datang dokter gigi ada gigi rusak parah tangan masalah sangat tidak efisien bangun aplikasi konsultasi konvensional ingat jumlah pasien tidak sedikit mungkin terus tambah depan metode guna teliti deteksi mirip bantu metode winnowing dukung synonym replacement susun faq terap jadi konsultasi makin mudah uji coba laku uji beberapa jenis synonym replacement tahu lalu ujicoba synonym replacement versi baik bantu deteksi tingkat angka deteksi besar banding synonym replacement rubah konstanta algoritma winnowing tahu bahwa konstanta prime ngram nwindow adalah yang baik deteksi kalimat dengan angka deteksi capai
229,SISTEM PENGUKURAN KINERJA UKM DENGAN MENGGUNAKAN METODE BALANCE SCORECARD,tingkat saing global sangat kompetitif tiap ukm perlu suatu sistem ukur kerja dapat ukur cara periodik arah sistem lihat jauh mana kembang ukm ukur kerja ukm satu ukm lain metode nilai kerja usaha umum financial perspective teliti teliti metode balance scorecard metode rupa kembang ukur kerja cara tradisional ukur hanya ukur perspektif uang metode balance scorecard guna empat perspektif perspektif uang perspektif langgan perspektif proses bisnis internal perspektif tumbuh ajar teliti juga guna analytical hierarchy process ahp bagai sistem dukung putus metode guna representasi suatu masalah kompleks struktur multi level hirarki teliti usaha jadi objek teliti usaha kecil tengah ukm daerah bangkal ukm nusa indah ukm hmfhjunyil ukm almadani hasil teliti oleh tingkat kerja paling dominan ukm nusa indah nilai kerja sedang tingkat kerja ukm paling lemah ukm almadani nilai kerja kata kunci sistem ukur kerja usaha kecil tengah ukm balance scorecard analytical hierarchy process
230,RANCANG BANGUN SISTEM UJIAN ONLINE DI SEKOLAH MENENGAH ATAS NEGERI 2 LAMONGAN,sistem uji konvensional sering giat akademik sering kali temu kendala faktor nilai curang rupa kendala paling sering temu iring kembang teknologi informasi uji konvensional geser jadi sistem uji online uji online rupa uji laku alat bantu komputer tuju buat sistem uji online mudah guru koreksi uji efisiensi waktu hasil uji objektif sistem uji online maka mudah guru beri soalsoal uji para siswa hasil nilai cara cepat mudah nilai uji dapat laku cara efektif efisien dapat laku sistem cara otomatis itu sistem uji online dapat kurang biaya sedia bahan uji sistem uji online dapat bantu kurang kertas cetak soal uji sistem ada tingkat guna yaitu administrator guru siswa ada jenis tanya yaitu pilih ganda jawab ganda benarsalah sistem soal tampil cara acak meminimalisir tingkat curang siswa dalam kerja soal uji dengan ada sistem uji online ini dapat bantu proses olah data soal uji data nilai siswa kata kunci computer based tes uji uji online
231,PENGELOMPOKKAN KECAMATAN BERDASARKAN INDIKATOR PENDIDIKAN MENGGUNAKAN METODE SELF ORGANIZING MAP (SOM) DI KABUPATEN LAMONGAN,perintah daerah selaku kelola didik perlu informasi kena kondisi didik wilayah buat rencana bijak sesuai kena luas perata didik tahu kena informasi perata didik perlu kelompok camat dasar indikator perata didik kelompok clustering rupa salah satu metode data mining bagi data dalam kelompok kelompok punya objek karakteristik sama salah satu metode clustering self organizing map som teliti akan kelompok camat ada kabupaten lamongan jadi cluster variabel indikator perata didik uji coba telah laku iterasi masingmasing learning rate besar seluruh skenario telah laku hasil jumlah anggota cluster analisis cluster berbedabeda ini pengaruh nilai awal iterasi nilai random kata kunci clustering indikator perata didik self organizing map som
232,RANCANG BANGUN GUI INTRUSION PREVENTION SYSTEM (IPS) SURICATA,aman buah jaring komputer rupa salah satu sangat penting kembang teknologi beri dampak hadap aman jaring komputer marak susup jaring komputer ancam hadap data penting akibat ulah orang tidak tanggung jawab jaga rahasia asli sedia data sebut perlu suatu sistem deteksi susup jaring komputer jalan cara real time intrusion prevention system ips buah sistem dapat monitor jaring dapat beri suatu tindak jaring komputer sebut ips rupa kembang ids mana ips guna suricata bagai deteksi susup koneksi iptables bagai cegah susup ips ini lengkap dengan tampil gui mudah admin pantau jaring tindak susup server suricata buat alert deteksi susup jaring simpan file log suricata pada saat sama webadmin tampil dialog alert dengan bunyi alarm perintah iptables blokir alamat ip identifikasi bagai susup akses serang hadap server putus dasar coba yang telah laku banyak kali suricata iptables dapat kerja cara optimal mampu deteksi serang
233,EDI (ELECTRONIC DATA INTERCHANGE) PADA PORTAL UKM MENGGUNAKAN METODE REST (REPRESENTATIONAL STATE TRANSFER),data elektronik rupa salah satu jenis data saat paling populer semua orang mampu akses jaring internet apabila data elektronik tukar manfaat baik akan dampak positif bagi manfaat tukar data elektronik electronic data interchange edi sebut sangat cocok terap ukm usaha kecil tengah perlu promosi catat seluruh data produk pasti tingkat kualitas popularitas usaha sebut rest representational state transfer rupa salah satu metode paling sesuai terap electronic data interchange edi milik tugas utama mampu laku tukar data bagai server tiap media promosi milik ukm usaha kecil tengah akhir teliti hasil media promosi online semua usaha kecil tengah ukm manfaat bagai tempat promosi produk sehingga media promosi nanti usaha kecil tengah mampu kembang saing usaha maju belum promosi produk media promosi online
234,"APLIKASI PEMBELAJARAN TOEFL 

BERBASIS ANDROID MOBILE LEARNING 

",elearning rupa suatu sistem ajar ajar metode baru sampai materi ajar giat ajar langsung suatu sistem hubung internet giat ajar ajar hampir sama sekolah ajar materi latih soal uji akhir sebut post test buat skripsi tuju rancang bangun buah aplikasi simulasi toefl bas android eclipse sqlite bagai database toefl test of english as a foreign language milik jenis soal listening structure reading saat banyak toefl laku manual dengan kerja dengan kertas butuh waktu beberapa hari tahu hasil tes sebut dalam artikel suatu sistem adaptif mampu analis lemah user beri soal jadi lemah sistem ada macam tes pretest posttest pretest rupa suatu latih toefl sedang posttest rupa toefl sungguh pretest latih sistem analis lemah orang user dasar nilai tes telah dapat dari tiap section juga bisa monitor nilai dapat saat pretest aplikasi harap mampu beri mudah guna dalam laku latih tes toefl mana dan kapan kata kunci eclipse sqlite android tes toefl
235,"Perancangan aplikasi pembakaran kalori

(burn calory) berbasis android 

",olahraga rupa salah satu aktivitas fisik sehat tubuh orang olahraga beri banyak sekali untung tubuh hanya tubuh sehat bahkan mereka idap buah sakit banyak sekali faktor buat orang malas olahraga alasannnya bermacammacam pikir lelah laku paling umum tidak punya banyak waktu olahraga bakar kalori harus olahraga bagaimana bakar kalori olahraga beberapa aktivitas laku seharihari laku hobi jadi alternatif bakar kalori banyak kita tidak sadar bahwasanya laku aktifitas seharihari bakar kalori aplikasi bangun platform android bahasa pemrograman java bagai media simpan guna sqlite aplikasi burn calory buah rumus hitung bakar kalori mets dekat ukur tentu tingkat aktivitas fisik teliti dapat simpul rumus hitung bakar kalori dapat terap aplikasi burn calory kata kunci burn calory android smartphone mets
236,Informasi Pesan Dan Alarm Pendeteksi Kecepatan Kepada Pengendara Menggunakan Sistem Inferensi Fuzzy Sugeno Untuk Mengurangi Kecelakaan Lalu Lintas,iring kembang otomotif fasilitas jalan infrastuktur jalan tol jembatan layang lainlain nyata makin tinggi presentase celaka tiap tahun itu kurang waspada kendara antuk langgar lalu lintas konsumsi alkohol bagai kecelakankecelakaan jadi hanya rugi kendara bahkan bahaya guna jalan teliti aplikasi warning speed bangun guna bahasa pemrograman java sedang media implementasi pilih smartphone bas android aplikasi warning speed implementasi sistem inferensi fuzzy sif bagai cerdas buat artificial intelligenceai meta suatu ruang input suatu ruang output fuzzy logic milik fungsi anggota membership function presentasi masalah hasil putus akurat teliti oleh simpul sistem inferensi fuzzy terap pada aplikasi warning speed guna sistem inferensi fuzzy dapat output ingat upa alarm pesan kata kunci android sistem inferensi fuzzy smartphone ai artificial intelligence
237,Rancang Bangun Aplikasi Pelacak Perjalanan (Travel Tracker) Pada Smartphone Berbasis Android,global positioning system gps rupa sistem navigasi satelit sedang populer kembang pesat saat manfaat banyak terap bagai bidang salah satu pemafaatan bidang masa sekarang banyak orang anggap traveling rupa buah hobi buka wawas luas tahu unjung tempat baru banyak anggap traveling rupa aktifitas banyak keluar biaya timbul takut tidak tahu arah tuju akan jangkau bingung arah balik jalan banyak cara jadi aktifitas traveling lebih efisien senang salah satu manfaat teknologi gps smartphone implementasi teknologi gps upa aplikasi banyak kembang hampir semua platform salah satu platform android travel tracker rupa aplikasi lacak jalan rekam tampil rutejalur jalan bentuk peta google map bagai monitoring arah balik peralanan sudah tempuh rekam rutejalur jalan sebut simpan datadata lokasi upa rentet titik latitude longitude database aplikasi bangun pemograman java android software adt bundle dalam dapat eclipse aplikasi khusus jalan yang sifat outdoor traveling backpacking kata kunci gps android traveling eclipse
238,ANALISA EKSPEKTASI STAKEHOLDER PROJECT COMMUNICATION MANAGEMENT MENGGUNAKAN FUZZY MULTI CRITERIA DECISION MAKING,manajemen proyek rupa upaya rencana atur laksana proyek cara optimal capai sasar laksana proyek sesuai standar prosedur hasil hasil optimal dasar sebut penuh standar proyek teliti implementasi framework standar manajemen proyek dasar project management body of knowledgepmbok fokus domain project communication management teliti tuju integrasi domain pmbok mampu menganalisa ekspektasi stakeholder fuzzy multi criteria decision makaing fmcdm uji coba sistem laku data proyek implementasi sap pt semen gresik tbk teliti hasil bangun sistem informasi sesuai fungsional project management dalam pmbok tingkat sesuai besar sedang dasar uji user sap pt semen gresik tbk tingkat sesuai guna besar sesuai framework project manager pmbok bahwa kriteria pengaruh kualitas project sesuai ekspektasi stakeholder cost time scope quality lalu peringkat bobot dalam fmcdm tentu tentu kualifikasi buah proyek mana sesuai hasil analisa nilai real banding turut nilai nyata lapang sesuai turut analisa
239,SISTEM REKOMENDASI BUKU ONLINE DENGAN METODE COLLABORATIVE FILTERING,buku rupa sumber informasi semua aspek hidup khusus didik rendah minat baca kalang masyarakat jadi soal penting dunia didik sistem rekomendasi bantu rekomendasi baca lebih mudah informasi kena buku akan baca karena teliti buat sistem rekomendasi buku online metode collaborative filtering collaborative filtering salah satu metode dalam buat sistem rekomendasi hasil teliti ini tunjuk ratarata nilai mae mean absolute error pada uji coba lebih kecil uji coba uji coba ujicoba ini tunjuk makin banyak jumlah data guna dapat user belum pernah merating sistem hasil relatif akurat hasil rekomendasi buruk jika guna collaborative filtering kata kunci sistem rekomendasi collaborative filtering buku online
